"sku","_store","_attribute_set","_type","_category","_product_websites","name","description","short_description","weight","news_from_date","news_to_date","status","url_key","visibility","gift_message_available","price","special_price","special_from_date","special_to_date","cost","tax_class_id","enable_googlecheckout","meta_title","meta_keyword","meta_description","allow_open_amount","open_amount_max","giftcard_type","is_redeemable","use_config_is_redeemable","lifetime","use_config_lifetime","allow_message","use_config_allow_message","email_template","use_config_email_template","activation_information","color","computer_manufacturers","contrast_ratio","country_orgin","cpu_speed","created_at","custom_design","custom_design_from","custom_design_to","custom_layout_update","designeditor_theme_id","dimension","finish","gallery","gender","harddrive_speed","hardrive","has_options","image","image_label","in_depth","is_imported","manufacturer","max_resolution","megapixels","memory","minimal_price","model","open_amount_min","options_container","page_layout","processor","ram_size","required_options","response_time","room","screensize","shape","shirt_size","shoe_size","shoe_type","small_image","small_image_label","thumbnail","thumbnail_label","updated_at","url_path","_additional_image","_additional_image_label","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","use_config_qty_increments","qty_increments","use_config_enable_qty_increments","enable_qty_increments","_giftcard_amounts_website","_giftcard_amounts_amount","_links_related_sku","_links_related_position","_links_crosssell_sku","_links_crosssell_position","_links_upsell_sku","_links_upsell_position","_associated_sku","_associated_default_qty","_associated_position","_tier_price_website","_tier_price_customer_group","_tier_price_qty","_tier_price_price","_custom_option_store","_custom_option_type","_custom_option_title","_custom_option_is_required","_custom_option_price","_custom_option_sku","_custom_option_max_characters","_custom_option_sort_order","_custom_option_row_title","_custom_option_row_price","_custom_option_row_sku","_custom_option_row_sort"
"3030","","colgantes","simple","Colgantes","base","Mariposa Mamá.  Ref.3030","Gargantilla de Algodón en color turquesa o rojo con cierre de bola y colgantes de metal en Zamak bañado en plata.","Gargantilla de Algodón en color turquesa o rojo con cierre de bola y colgantes de metal en Zamak bañado en plata.","10.0000","","","1","mariposamama","4","2","26.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-24 10:19:12","","","","","0","","","","","","","0","/g/a/gargantilla_ni_a_ref.3029gargantilla_mujer_ref.3030_1_1.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/g/a/gargantilla_ni_a_ref.3029gargantilla_mujer_ref.3030_1_1.jpg","","/g/a/gargantilla_ni_a_ref.3029gargantilla_mujer_ref.3030_1_1.jpg","","2011-05-24 11:05:52","mariposamama.html","/2/0/2011_marzo_aparejos_-_048_1.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/2/0/2011_enero_244_1.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/2/0/2011_abril_152_2_1.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3028","","colgantes","simple","Colgantes","base","Tubos Hombre.  Ref.3028","Gargantilla de Cuero con cierre de botón y piezas de metal en Zamak bañado en plata.","Gargantilla de Cuero con cierre de botón y piezas de metal en Zamak bañado en plata.","10.0000","","","1","tuboshombre","4","2","24.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-24 10:23:26","","","","","0","","","","","","","0","/g/a/gargantilla_hombreref._3028.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/g/a/gargantilla_hombreref._3028.jpg","","/g/a/gargantilla_hombreref._3028.jpg","","2011-05-24 11:05:21","tuboshombre.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2014","","colgantes","simple","Colgantes","base","Zarpa.  Ref.2014","Cordón de Algodón con cierre de bola y piezas de metal en Zamak bañado en plata.","Cordón de Algodón con cierre de bola y piezas de metal en Zamak bañado en plata.","10.0000","","","1","zarpa","4","2","24.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-24 10:28:37","","","","","0","","","","","","","0","/2/0/2010_junio_587.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/2/0/2010_junio_587.jpg","","/2/0/2010_junio_587.jpg","","2011-05-24 10:35:19","zarpa.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2013","","colgantes","simple","Colgantes","base","Puerta a la Paz.  Ref.2013"," Cordón largo de Cuero con cierre de bola y piezas de metal en Zamak bañado en plata.","Cordón largo de Cuero con cierre de bola y piezas de metal en Zamak bañado en plata.","10.0000","","","1","puertaalapaz","4","2","24.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-24 10:31:09","","","","","0","","","","","","","0","/c/o/collar_puerta_a_la_paz_ref.2013.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/c/o/collar_puerta_a_la_paz_ref.2013.jpg","","/c/o/collar_puerta_a_la_paz_ref.2013.jpg","","2011-05-24 11:04:30","puertaalapaz.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2011","","colgantes","simple","Colgantes","base","Fatima.  Ref.2011","Cordón de Algodón con cierres de bola y piezas de metal en Zamak bañado en plata.","Cordón de Algodón con cierres de bola y piezas de metal en Zamak bañado en plata.","10.0000","","","1","fatima","4","2","22.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-24 10:58:29","","","","","0","","","","","","","0","/c/o/collar_ref.2011.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/c/o/collar_ref.2011.jpg","","/c/o/collar_ref.2011.jpg","","2011-05-24 11:13:17","fatima.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2012","","colgantes","simple","Colgantes","base","Esfera.  Ref.2012","Cordón largo de Cuero con cierre de botón y piezas de metal en Zamak bañado en plata.","Cordón largo de Cuero con cierre de botón y piezas de metal en Zamak bañado en plata.","10.0000","","","1","esfera","4","2","22.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-24 11:13:26","","","","","0","","","","","","","0","/c/o/collar_esfera_ref.2012.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/c/o/collar_esfera_ref.2012.jpg","","/c/o/collar_esfera_ref.2012.jpg","","2011-05-24 11:15:59","esfera.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3024","","colgantes","simple","Colgantes","base","EL Sarguito.  Ref.3024","Gargantilla de Cuero con cierre de botón y piezas de metal en Zamak bañado en plata. ","Gargantilla de Cuero con cierre de botón y piezas de metal en Zamak bañado en plata.","10.0000","","","1","elsarguito","4","2","25.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-24 11:22:18","","","","","0","","","","","","","0","/g/a/gargantilla_mod.el_sarguito_ref.3024_1.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/g/a/gargantilla_mod.el_sarguito_ref.3024_1.jpg","","/g/a/gargantilla_mod.el_sarguito_ref.3024_1.jpg","","2011-05-24 11:25:42","elsarguito.html","/g/a/gargantilla_mod.el_sarguito_ref.3024.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3023","","colgantes","simple","Colgantes","base","Eclipse.  Ref.3023","Gargantilla de Cuero con cierre de botón y piezas de metal en Zamak bañado en plata. ","Gargantilla de Cuero con cierre de botón y piezas de metal en Zamak bañado en plata.","10.0000","","","1","eclipse","4","2","25.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-24 11:25:56","","","","","0","","","","","","","0","/g/a/gargantilla_ref.3023.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/g/a/gargantilla_ref.3023.jpg","","/g/a/gargantilla_ref.3023.jpg","","2011-05-24 12:08:33","eclipse.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3022","","colgantes","simple","Colgantes","base","El Puerto Corazón.  Ref.3022","Gargantilla de Cuero con cierre de botón y piezas de metal en Zamak bañado en plata. ","Gargantilla de Cuero con cierre de botón y piezas de metal en Zamak bañado en plata.","10.0000","","","1","elpuertocorazon","4","2","25.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-24 20:38:12","","","","","0","","","","","","","0","/2/0/2010_abril_420.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/2/0/2010_abril_420.jpg","","/2/0/2010_abril_420.jpg","","2011-05-24 20:41:36","elpuertocorazon.html","/e/l/el_puerto_coraz_n_ref.3022.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3018","","colgantes","simple","Colgantes","base","Tavira.  Ref.3018","Gargantilla de Cuero con cierre de botón y piezas de metal en Zamak bañado en plata. ","Gargantilla de Cuero con cierre de botón y piezas de metal en Zamak bañado en plata.","10.0000","","","1","tavira","4","2","25.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-24 20:41:49","","","","","0","","","","","","","0","/2/0/2011_marzo_aparejos_-_044.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/2/0/2011_marzo_aparejos_-_044.jpg","","/2/0/2011_marzo_aparejos_-_044.jpg","","2011-05-24 20:43:47","tavira-364.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3014","","colgantes","simple","Colgantes","base","Sajorami Moneda.  Ref.3014","Gargantilla de Cuero con cierre de botón, colgantes y piezas de metal en Zamak bañado en plata. ","Gargantilla de Cuero con cierre de botón, colgantes y piezas de metal en Zamak bañado en plata.","10.0000","","","1","sajoramimoneda","4","2","28.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-24 20:44:05","","","","","0","","","","","","","0","/s/a/sajorami-moneda_ref.3014.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/s/a/sajorami-moneda_ref.3014.jpg","","/s/a/sajorami-moneda_ref.3014.jpg","","2011-05-24 20:47:12","sajoramimoneda.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3015","","colgantes","simple","Colgantes","base","Sajorami Buda.  Ref.3015","Gargantilla de Cuero con cierre de botón, colgantes y piezas de metal en Zamak bañado en plata. ","Gargantilla de Cuero con cierre de botón, colgantes y piezas de metal en Zamak bañado en plata.","10.0000","","","1","sajoramibuda","4","2","30.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-24 20:47:28","","","","","0","","","","","","","0","/s/a/sajorami-buda_ref.3015.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/s/a/sajorami-buda_ref.3015.jpg","","/s/a/sajorami-buda_ref.3015.jpg","","2011-05-24 20:51:45","sajoramibuda.html","/2/0/2011_enero_249.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/2/0/2011_enero_248.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3013","","colgantes","simple","Colgantes","base","El Puerto Moneda Cuero.  Ref.3013","Gargantilla de Cuero con cierre de botón, colgantes y piezas de metal en Zamak bañado en plata. ","Gargantilla de Cuero con cierre de botón, colgantes y piezas de metal en Zamak bañado en plata.","10.0000","","","1","elpuertomoneda","4","2","24.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-24 20:52:02","","","","","0","","","","","","","0","/m/o/mod.el_puerto-moneda_ref.3013.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/m/o/mod.el_puerto-moneda_ref.3013.jpg","","/m/o/mod.el_puerto-moneda_ref.3013.jpg","","2011-05-26 10:58:35","elpuertomoneda.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3011","","colgantes","simple","Colgantes","base","Romana.  Ref.3011","Gargantilla de Cuero con cierre de botón, colgantes y piezas de metal en Zamak bañado en plata. ","Gargantilla de Cuero con cierre de botón, colgantes y piezas de metal en Zamak bañado en plata.","10.0000","","","1","romana","4","2","24.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-24 20:58:00","","","","","0","","","","","","","0","/r/e/ref.3011.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/r/e/ref.3011.jpg","","/r/e/ref.3011.jpg","","2011-05-24 21:00:40","romana.html","/m/o/moneda_cueroref.3011.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3010","","colgantes","simple","Colgantes","base","Tres Romanas.  Ref.3010","Gargantilla de Cuero con cierre de botón, colgantes y piezas de metal en Zamak bañado en plata. ","Gargantilla de Cuero con cierre de botón, colgantes y piezas de metal en Zamak bañado en plata.","10.0000","","","1","tresromanas","4","2","26.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-24 21:01:50","","","","","0","","","","","","","0","/2/0/2010febrero_106.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/2/0/2010febrero_106.jpg","","/2/0/2010febrero_106.jpg","","2011-05-26 09:50:03","tresromanas.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2009","","colgantes","simple","Colgantes","base","Isla Buda.  Ref.2009","Cordón largo de Cuero con cierre de bola, colgantes y piezas de metal en Zamak bañado en plata. ","Cordón largo de Cuero con cierre de bola, colgantes y piezas de metal en Zamak bañado en plata.","10.0000","","","1","islabuda","4","2","28.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-26 09:38:41","","","","","0","","","","","","","0","/2/0/2011_mayo_008_1.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/2/0/2011_mayo_008_1.jpg","","/2/0/2011_mayo_008_1.jpg","","2011-05-26 09:49:49","islabuda.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2008","","colgantes","simple","Colgantes","base","Isla Donut.  Ref.2008","Cordón largo de Cuero con cierre de bola, colgantes y piezas de metal en Zamak bañado en plata. ","Cordón largo de Cuero con cierre de bola, colgantes y piezas de metal en Zamak bañado en plata.","10.0000","","","1","isladonut","4","2","28.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-26 09:43:23","","","","","0","","","","","","","0","/2/0/2011_mayo_001.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/2/0/2011_mayo_001.jpg","","/2/0/2011_mayo_001.jpg","","2011-05-26 09:49:29","isladonut.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2007","","colgantes","simple","Colgantes","base","Isla Moneda.  Ref.2007","Cordón largo de Cuero con cierre de bola, colgantes y piezas de metal en Zamak bañado en plata. ","Cordón largo de Cuero con cierre de bola, colgantes y piezas de metal en Zamak bañado en plata.","10.0000","","","1","islamoneda","4","2","28.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-26 09:44:49","","","","","0","","","","","","","0","/2/0/2011_mayo_013.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/2/0/2011_mayo_013.jpg","","/2/0/2011_mayo_013.jpg","","2011-05-26 09:49:08","islamoneda.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2006","","colgantes","simple","Colgantes","base","Caballo Budas.  Ref.2006","Cordón largo de Cuero con cierre de bola, colgantes y piezas de metal en Zamak bañado en plata. ","Cordón largo de Cuero con cierre de bola, colgantes y piezas de metal en Zamak bañado en plata.","10.0000","","","1","caballobudas","4","2","28.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-26 09:46:31","","","","","0","","","","","","","0","/g/a/gargantilla_28e_ref.2006.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/g/a/gargantilla_28e_ref.2006.jpg","","/g/a/gargantilla_28e_ref.2006.jpg","","2011-05-26 09:48:48","caballobudas.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2005","","colgantes","simple","Colgantes","base","Caballo Hindú.  Ref.2005","Cordón largo de Cuero con piezas de resina en color, cierre de bola, colgantes y piezas de metal en Zamak bañado en plata. ","Cordón largo de Cuero con piezas de resina en color, cierre de bola, colgantes y piezas de metal en Zamak bañado en plata.","10.0000","","","1","caballohindu","4","2","26.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-26 09:50:14","","","","","0","","","","","","","0","/c/o/colgante_26e_ref.2005.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/c/o/colgante_26e_ref.2005.jpg","","/c/o/colgante_26e_ref.2005.jpg","","2011-05-26 09:57:06","caballohindu.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2004","","colgantes","simple","Colgantes","base","Buda Mar.  Ref.2004","Cordón largo de Cuero con cierre de bola, colgantes y piezas de metal en Zamak bañado en plata. ","Cordón largo de Cuero con cierre de bola, colgantes y piezas de metal en Zamak bañado en plata.","10.0000","","","1","budamar","4","2","24.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-26 09:57:16","","","","","0","","","","","","","0","/b/u/buda_marref.2004.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/b/u/buda_marref.2004.jpg","","/b/u/buda_marref.2004.jpg","","2011-05-26 10:02:35","budamar.html","/2/0/2010febrero_080.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3001","","colgantes","simple","Colgantes","base","El Puerto Conil.  Ref.3001","Gargantilla de Algodón con cierre de bola, colgantes y piezas de metal en Zamak bañado en plata. ","Gargantilla de Algodón con cierre de bola, colgantes y piezas de metal en Zamak bañado en plata.","10.0000","","","1","elpuertoconil","4","2","26.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-26 10:02:56","","","","","0","","","","","","","0","/b/o/bolas_donuts_ref.3036.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/b/o/bolas_donuts_ref.3036.jpg","","/b/o/bolas_donuts_ref.3036.jpg","","2011-05-26 11:40:09","elpuertoconil-377.html","/2/0/2011_abril_147.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3005","","colgantes","simple","Colgantes","base","El Estrecho.  Ref.3005","Gargantilla de Algodón con cierre de botón, colgantes y piezas de metal en Zamak bañado en plata. ","Gargantilla de Algodón con cierre de botón, colgantes y piezas de metal en Zamak bañado en plata.","10.0000","","","1","elestrecho","4","2","22.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-26 10:12:27","","","","","0","","","","","","","0","no_selection","/","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","no_selection","/","no_selection","/","2011-05-26 10:16:51","elestrecho.html","/e/l/el_estrecho_ref.3005.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3003","","colgantes","simple","Colgantes","base","El Puerto Moneda.  Ref.3003","Gargantilla de Algodón con cierre de botón, colgantes y piezas de metal en Zamak bañado en plata. ","Gargantilla de Algodón con cierre de botón, colgantes y piezas de metal en Zamak bañado en plata.","10.0000","","","1","elpuertomoneda","4","2","22.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-26 10:20:23","","","","","0","","","","","","","0","/e/l/el_puerto_monedaref.3003.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/e/l/el_puerto_monedaref.3003.jpg","","/e/l/el_puerto_monedaref.3003.jpg","","2011-05-26 11:44:16","elpuertomoneda-379.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2002","","colgantes","simple","Colgantes","base","La Marea.  Ref.2002","Cordón largo de Algodón con cierre de bola, colgantes y piezas de metal en Zamak bañado en plata. ","Cordón largo de Algodón con cierre de bola, colgantes y piezas de metal en Zamak bañado en plata.","10.0000","","","1","lamarea","4","2","28.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-26 11:09:11","","","","","0","","","","","","","0","/c/o/collar_mod.la_marea_26e_ref.2002_1.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/c/o/collar_mod.la_marea_26e_ref.2002_1.jpg","","/c/o/collar_mod.la_marea_26e_ref.2002_1.jpg","","2011-05-26 11:19:17","lamarea.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3002","","colgantes","simple","Colgantes","base","Sol de Poniente.  Ref.3002","Gargantills de Algodón con cierre de bola, colgante y piezas de metal en Zamak bañado en plata. ","Gargantilla de Algodón con cierre de bola, colgante y piezas de metal en Zamak bañado en plata.","10.0000","","","1","soldeponiente","4","2","22.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-26 11:28:15","","","","","0","","","","","","","0","/g/a/gargantilla_donut_2_nudos_ref.3020.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/g/a/gargantilla_donut_2_nudos_ref.3020.jpg","","/g/a/gargantilla_donut_2_nudos_ref.3020.jpg","","2011-05-26 11:37:49","soldeponiente.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3021","","colgantes","simple","Colgantes","base","Moneda dos nudos.  Ref.3021","Gargantills de Algodón con cierre de bola, colgante y piezas de metal en Zamak bañado en plata. ","Gargantilla de Algodón con cierre de bola, colgante y piezas de metal en Zamak bañado en plata.","10.0000","","","1","monedadosnudos","4","2","22.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-26 11:44:36","","","","","0","","","","","","","0","/g/a/gargantilla_moneda_2_nudos_ref.3021.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/g/a/gargantilla_moneda_2_nudos_ref.3021.jpg","","/g/a/gargantilla_moneda_2_nudos_ref.3021.jpg","","2011-05-26 11:50:17","monedadosnudos.html","/2/0/2011_abril_149.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2010","","colgantes","simple","Colgantes","base","El Tablao.  Ref.2010","Cordón largo de Cuero con pieza ajustable, colgantes y piezas de metal en Zamak bañado en plata. ","Cordón largo de Cuero con pieza ajustable, colgantes y piezas de metal en Zamak bañado en plata.","10.0000","","","1","eltablao","4","2","22.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-26 11:51:14","","","","","0","","","","","","","0","/m/o/mod.el_tablao_22e_ref.2010.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/m/o/mod.el_tablao_22e_ref.2010.jpg","","/m/o/mod.el_tablao_22e_ref.2010.jpg","","2011-05-26 11:54:49","eltablao-383.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3039","","colgantes","simple","Colgantes","base","Amuleto Niño.  Ref.3039","Gargantilla niño de cuero con cierre de botón, colgante y piezas de metal en Zamak bañado en plata.","Gargantilla niño de cuero con cierre de botón, colgante y piezas de metal en Zamak bañado en plata.","10.0000","","","1","amuletoninio","4","2","18.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-05-26 11:55:51","","","","","0","","","","","","","0","no_selection","/","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","no_selection","/","no_selection","/","2011-05-26 12:06:14","amuletoninio.html","/2/0/2011_abril_190.jpg","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","/2/0/2011_abril_191.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5010","","anillos","simple","Anillos","base","Roche 1 pieza.  Ref.5010","Tira de Cuero y pieza de metal en Zamak bañada en plata.","Tira de Cuero y pieza de metal en Zamak bañada en plata.","1.0000","","","1","rocheunapieza","4","2","10.0000","","","","","2","1","","","","","","","","","","","","","","","","","","","","","2011-06-01 21:31:44","","","","","0","","","","","","","0","/r/o/roche._252012e_2520ref.5020_252c_25209e_2520ref.5010.jpg","","","No","","","","","","","","Block after Info Column","","","","0","","","","","","","","/r/o/roche._252012e_2520ref.5020_252c_25209e_2520ref.5010.jpg","","/r/o/roche._252012e_2520ref.5020_252c_25209e_2520ref.5010.jpg","","2011-06-15 15:02:29","rocheunapieza-385.html","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","","1","0","1","1","0.0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
